date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel,Class
2021-08-23,US,AK,2,iso1:us#iso2:us-ak,83581.0,397.0,131534.0,2663834.0,235.0,1594.0,1038.0,130.0,123.0,93.0,34.0,1112.0,895645.0,389663.0,341079.0,0.073,65.9,0.1,1.11,0.1,0.76,3,0.533,0.466,0.0,717197.0,3,3,0.0,0.0,461.2,0.082,116.0,15.9,2.0,1
2021-08-24,US,AK,2,iso1:us#iso2:us-ak,84174.0,410.0,132426.0,2673669.0,235.0,1449.0,973.0,131.0,124.0,103.0,39.0,593.0,895645.0,390953.0,342075.0,0.075,68.7,0.09,1.1,0.1,0.83,3,0.534,0.468,13.0,720003.0,3,3,0.0,0.0,480.9,0.09,121.0,16.5,2.0,1
2021-08-25,US,AK,2,iso1:us#iso2:us-ak,84794.0,421.0,133270.0,2682974.0,235.0,1641.0,1117.0,128.0,126.0,102.0,35.0,620.0,898425.0,391775.0,342651.0,0.077,67.9,0.09,1.1,0.1,0.81,3,0.536,0.468,11.0,721608.0,3,3,0.0,0.0,475.3,0.078,118.0,16.1,2.0,1
2021-08-26,US,AK,2,iso1:us#iso2:us-ak,85521.0,421.0,134103.0,2693241.0,235.0,1641.0,1146.0,156.0,123.0,97.0,37.0,727.0,917465.0,392662.0,343274.0,0.078,68.8,0.09,1.09,0.1,0.79,3,0.537,0.469,0.0,723342.0,3,3,0.0,0.0,481.3,0.095,134.0,18.3,2.0,1
2021-08-27,US,AK,2,iso1:us#iso2:us-ak,86055.0,421.0,134871.0,2702997.0,235.0,1656.0,1132.0,155.0,121.0,99.0,41.0,534.0,927345.0,393512.0,343905.0,0.078,70.0,0.09,1.09,0.1,0.82,3,0.538,0.47,0.0,724964.0,3,3,0.0,0.0,490.2,0.094,127.0,17.4,2.0,1
2021-08-28,US,AK,2,iso1:us#iso2:us-ak,86055.0,421.0,135337.0,2707436.0,235.0,1637.0,1125.0,154.0,125.0,104.0,38.0,0.0,929945.0,394238.0,344325.0,0.08,70.3,0.09,1.08,0.1,0.83,3,0.539,0.471,0.0,726501.0,3,3,0.0,0.0,491.8,0.094,131.0,17.9,2.0,1
2021-08-29,US,AK,2,iso1:us#iso2:us-ak,86055.0,421.0,135836.0,2712509.0,235.0,1632.0,1091.0,154.0,123.0,100.0,37.0,0.0,930085.0,394485.0,344466.0,0.081,70.5,0.09,1.08,0.1,0.81,3,0.539,0.471,0.0,726856.0,3,3,0.0,0.0,493.5,0.094,135.0,18.5,2.0,1
2021-08-30,US,AK,2,iso1:us#iso2:us-ak,87203.0,421.0,136841.0,2724936.0,235.0,1430.0,967.0,158.0,120.0,100.0,34.0,1148.0,930085.0,396069.0,345090.0,0.08,70.7,0.09,1.08,0.1,0.83,3,0.541,0.472,0.0,729517.0,3,3,0.0,0.0,495.1,0.11,141.0,19.3,2.0,1
2021-08-31,US,AK,2,iso1:us#iso2:us-ak,87842.0,427.0,137836.0,2736737.0,235.0,1467.0,1012.0,175.0,122.0,103.0,42.0,639.0,933585.0,396543.0,345364.0,0.079,71.6,0.09,1.08,0.1,0.84,3,0.542,0.472,6.0,730407.0,3,3,0.0,0.0,501.4,0.119,152.0,20.8,2.0,1
2021-09-01,US,AK,2,iso1:us#iso2:us-ak,88633.0,431.0,138707.0,2746344.0,235.0,1655.0,1136.0,181.0,121.0,106.0,40.0,791.0,957905.0,397332.0,345826.0,0.079,75.0,0.09,1.08,0.1,0.88,3,0.543,0.473,4.0,731751.0,3,3,0.0,0.0,524.8,0.109,159.0,21.7,2.0,1
2021-09-02,US,AK,2,iso1:us#iso2:us-ak,89345.0,431.0,139583.0,2757066.0,235.0,1668.0,1149.0,176.0,117.0,100.0,36.0,712.0,963195.0,398263.0,346399.0,0.079,74.7,0.09,1.08,0.1,0.85,3,0.544,0.474,0.0,733429.0,3,3,0.0,0.0,522.7,0.106,148.0,20.2,2.0,1
2021-09-03,US,AK,2,iso1:us#iso2:us-ak,89927.0,431.0,140457.0,2765237.0,235.0,1630.0,1109.0,176.0,122.0,101.0,36.0,582.0,974085.0,399260.0,347081.0,0.082,75.6,0.08,1.09,0.1,0.83,5,0.546,0.474,0.0,735293.0,5,3,0.0,0.0,529.3,0.108,153.0,20.9,2.0,1
2021-09-04,US,AK,2,iso1:us#iso2:us-ak,89927.0,431.0,140938.0,2769412.0,235.0,1606.0,1082.0,179.0,122.0,105.0,34.0,0.0,981175.0,400061.0,347597.0,0.083,78.5,0.08,1.09,0.1,0.86,5,0.547,0.475,0.0,736809.0,5,3,0.0,0.0,549.7,0.111,154.0,21.1,2.0,1
2021-09-05,US,AK,2,iso1:us#iso2:us-ak,89927.0,431.0,141395.0,2773237.0,235.0,1594.0,1061.0,184.0,118.0,96.0,33.0,0.0,980975.0,400865.0,348055.0,0.084,81.4,0.08,1.1,0.1,0.81,5,0.548,0.476,0.0,738399.0,5,3,0.0,0.0,570.0,0.115,163.0,22.3,2.0,1
2021-09-06,US,AK,2,iso1:us#iso2:us-ak,89927.0,431.0,141958.0,2778514.0,235.0,1387.0,947.0,189.0,121.0,98.0,37.0,0.0,980975.0,401470.0,348300.0,0.087,84.3,0.12,1.1,0.1,0.81,5,0.549,0.476,0.0,739446.0,5,3,0.0,0.0,590.4,0.136,177.0,24.2,2.0,1
2021-09-07,US,AK,2,iso1:us#iso2:us-ak,92054.0,433.0,142916.0,2787176.0,235.0,1407.0,989.0,202.0,120.0,92.0,34.0,2127.0,980975.0,403340.0,351155.0,0.092,82.3,0.08,1.11,0.1,0.77,5,0.551,0.48,2.0,747155.0,5,3,0.0,0.0,575.8,0.144,176.0,24.1,2.0,1
2021-09-08,US,AK,2,iso1:us#iso2:us-ak,92891.0,439.0,143474.0,2791611.0,235.0,1626.0,1138.0,216.0,121.0,108.0,37.0,837.0,984485.0,403628.0,351314.0,0.095,83.2,0.08,1.11,0.1,0.89,5,0.552,0.48,6.0,747554.0,5,3,0.0,0.0,582.1,0.133,190.0,26.0,2.0,1
2021-09-09,US,AK,2,iso1:us#iso2:us-ak,93729.0,439.0,144021.0,2795412.0,235.0,1621.0,1171.0,211.0,125.0,111.0,37.0,838.0,985855.0,405012.0,351799.0,0.104,85.6,0.08,1.12,0.1,0.89,5,0.554,0.481,0.0,749630.0,5,3,0.0,0.0,599.3,0.13,193.0,26.4,2.0,1
2021-09-10,US,AK,2,iso1:us#iso2:us-ak,94422.0,441.0,145145.0,2805184.0,235.0,1630.0,1176.0,207.0,124.0,105.0,43.0,693.0,988195.0,406535.0,352639.0,0.105,87.8,0.07,1.13,0.1,0.85,5,0.556,0.482,2.0,752270.0,5,3,0.0,0.0,614.5,0.127,196.0,26.8,2.0,1
2021-09-11,US,AK,2,iso1:us#iso2:us-ak,94422.0,441.0,145696.0,2809767.0,235.0,1605.0,1148.0,216.0,126.0,114.0,50.0,0.0,993155.0,407729.0,353278.0,0.105,86.9,0.07,1.13,0.1,0.9,5,0.557,0.483,0.0,754346.0,5,3,0.0,0.0,608.1,0.135,199.0,27.2,2.0,1
2021-09-12,US,AK,2,iso1:us#iso2:us-ak,94422.0,441.0,146298.0,2814584.0,235.0,1597.0,1130.0,207.0,128.0,102.0,49.0,0.0,994325.0,407843.0,353332.0,0.106,86.0,0.07,1.14,0.1,0.8,5,0.558,0.483,0.0,754497.0,5,3,0.0,0.0,601.8,0.13,202.0,27.6,2.0,1
2021-09-13,US,AK,2,iso1:us#iso2:us-ak,95878.0,442.0,147730.0,2826540.0,235.0,1397.0,1027.0,202.0,130.0,107.0,53.0,1456.0,994325.0,409122.0,354301.0,0.107,85.1,0.06,1.14,0.1,0.82,5,0.559,0.484,1.0,757384.0,5,3,0.0,0.0,595.4,0.145,190.0,26.0,2.0,1
2021-09-14,US,AK,2,iso1:us#iso2:us-ak,96567.0,449.0,149078.0,2837406.0,235.0,1406.0,1050.0,208.0,130.0,113.0,52.0,689.0,996695.0,409742.0,354618.0,0.109,88.1,0.07,1.15,0.1,0.87,5,0.56,0.485,7.0,758318.0,5,3,0.0,0.0,616.9,0.148,190.0,26.0,2.0,1
2021-09-15,US,AK,2,iso1:us#iso2:us-ak,97656.0,451.0,150391.0,2848465.0,235.0,1591.0,1177.0,216.0,129.0,112.0,51.0,1089.0,1006435.0,410256.0,355111.0,0.108,93.1,0.07,1.15,0.1,0.87,5,0.561,0.485,2.0,759522.0,5,3,0.0,0.0,651.4,0.136,186.0,25.4,2.0,1
2021-09-16,US,AK,2,iso1:us#iso2:us-ak,98708.0,451.0,151524.0,2858839.0,235.0,1573.0,1163.0,222.0,128.0,103.0,49.0,1052.0,1015365.0,411055.0,355707.0,0.106,97.2,0.07,1.15,0.1,0.8,5,0.562,0.486,0.0,761075.0,5,3,0.0,0.0,680.6,0.141,186.0,25.4,2.0,1
2021-09-17,US,AK,2,iso1:us#iso2:us-ak,99590.0,452.0,152634.0,2868661.0,235.0,1561.0,1116.0,222.0,130.0,107.0,53.0,882.0,1024575.0,411978.0,356784.0,0.106,100.9,0.06,1.16,0.1,0.82,5,0.563,0.488,1.0,763376.0,5,3,0.0,0.0,706.5,0.142,194.0,26.5,2.0,1
2021-09-18,US,AK,2,iso1:us#iso2:us-ak,99590.0,452.0,153206.0,2873159.0,235.0,1566.0,1114.0,213.0,124.0,109.0,50.0,0.0,1025415.0,412682.0,357820.0,0.106,105.2,0.06,1.15,0.1,0.88,5,0.564,0.489,0.0,765238.0,5,3,0.0,0.0,736.2,0.136,192.0,26.2,2.0,1
2021-09-19,US,AK,2,iso1:us#iso2:us-ak,99590.0,452.0,153782.0,2877907.0,235.0,1564.0,1105.0,218.0,128.0,108.0,46.0,0.0,1025415.0,413503.0,359102.0,0.106,109.4,0.06,1.15,0.1,0.84,5,0.565,0.491,0.0,767649.0,5,3,0.0,0.0,765.9,0.139,192.0,26.2,2.0,1
2021-09-20,US,AK,2,iso1:us#iso2:us-ak,101698.0,457.0,155174.0,2890832.0,235.0,1375.0,985.0,198.0,130.0,114.0,46.0,2108.0,1025415.0,413884.0,360262.0,0.104,113.7,0.06,1.14,0.1,0.88,5,0.566,0.492,5.0,769334.0,5,3,0.0,0.0,795.6,0.144,188.0,25.7,2.0,0
2021-09-21,US,AK,2,iso1:us#iso2:us-ak,102551.0,463.0,156326.0,2902092.0,235.0,1381.0,1009.0,216.0,131.0,105.0,46.0,853.0,1025835.0,414037.0,360740.0,0.101,116.9,0.05,1.13,0.1,0.8,5,0.566,0.493,6.0,769981.0,5,3,0.0,0.0,818.0,0.156,186.0,25.4,2.0,0
2021-09-22,US,AK,2,iso1:us#iso2:us-ak,103795.0,464.0,157483.0,2912758.0,235.0,1592.0,1193.0,215.0,127.0,114.0,44.0,1244.0,1027135.0,414509.0,362250.0,0.099,119.9,0.05,1.12,0.1,0.9,5,0.567,0.495,1.0,772176.0,5,3,0.0,0.0,839.2,0.135,179.0,24.5,2.0,0
2021-09-23,US,AK,2,iso1:us#iso2:us-ak,105110.0,471.0,158564.0,2922188.0,235.0,1606.0,1223.0,227.0,128.0,113.0,47.0,1315.0,1032665.0,415478.0,363764.0,0.1,125.0,0.05,1.11,0.1,0.88,5,0.568,0.497,7.0,775149.0,5,3,0.0,0.0,875.1,0.141,188.0,25.7,2.0,0
2021-09-25,US,AK,2,iso1:us#iso2:us-ak,106888.0,515.0,159997.0,2934394.0,235.0,1574.0,1172.0,231.0,129.0,114.0,49.0,0.0,1043135.0,415735.0,364112.0,0.1,154.8,0.05,1.08,0.1,0.88,5,0.568,0.498,0.0,775688.0,5,3,0.0,0.0,1083.8,0.147,182.0,24.9,2.0,0
2021-09-26,US,AK,2,iso1:us#iso2:us-ak,106888.0,515.0,160586.0,2938755.0,235.0,1554.0,1130.0,212.0,127.0,107.0,44.0,0.0,1044305.0,415883.0,364282.0,0.101,167.1,0.05,1.06,0.1,0.84,5,0.568,0.498,0.0,775975.0,5,3,0.0,0.0,1169.9,0.136,171.0,23.4,2.0,0
2021-09-27,US,AK,2,iso1:us#iso2:us-ak,110887.0,535.0,162053.0,2950939.0,235.0,1361.0,988.0,212.0,130.0,110.0,47.0,3999.0,1044305.0,417709.0,368423.0,0.103,179.4,0.04,1.04,0.1,0.85,5,0.571,0.504,20.0,786285.0,5,3,0.0,0.0,1256.1,0.156,174.0,23.8,2.0,0
2021-09-28,US,AK,2,iso1:us#iso2:us-ak,111572.0,545.0,163182.0,2961729.0,235.0,1378.0,1034.0,217.0,130.0,111.0,45.0,685.0,1048375.0,417974.0,368741.0,0.103,176.2,0.04,1.02,0.1,0.85,5,0.571,0.504,10.0,787670.0,5,3,0.0,0.0,1233.1,0.157,170.0,23.2,2.0,0
2021-09-29,US,AK,2,iso1:us#iso2:us-ak,112568.0,549.0,164358.0,2971635.0,235.0,1576.0,1183.0,215.0,132.0,110.0,45.0,996.0,1055125.0,418566.0,369526.0,0.105,171.3,0.04,1.0,0.1,0.83,5,0.572,0.505,4.0,790277.0,5,3,0.0,0.0,1199.2,0.136,167.0,22.8,2.0,0
2021-09-30,US,AK,2,iso1:us#iso2:us-ak,113835.0,559.0,165332.0,2980393.0,235.0,1578.0,1136.0,207.0,127.0,109.0,43.0,1267.0,1058945.0,419056.0,370114.0,0.104,170.4,0.04,0.98,0.1,0.86,5,0.573,0.506,10.0,792368.0,5,3,0.0,0.0,1192.7,0.131,159.0,21.7,2.0,0
2021-10-01,US,AK,2,iso1:us#iso2:us-ak,114867.0,560.0,166223.0,2988673.0,235.0,1574.0,1134.0,228.0,134.0,106.0,41.0,1032.0,1062155.0,419730.0,370883.0,0.103,155.8,0.04,0.97,0.1,0.79,5,0.574,0.507,1.0,794992.0,5,3,0.0,0.0,1090.7,0.145,162.0,22.1,2.0,0
2021-10-02,US,AK,2,iso1:us#iso2:us-ak,114867.0,560.0,166751.0,2992783.0,235.0,1574.0,1156.0,229.0,124.0,112.0,40.0,0.0,1069475.0,420423.0,371493.0,0.104,144.3,0.04,0.95,0.1,0.9,5,0.575,0.508,0.0,798038.0,5,3,0.0,0.0,1010.2,0.145,160.0,21.9,2.0,0
2021-10-03,US,AK,2,iso1:us#iso2:us-ak,114867.0,560.0,167347.0,2997045.0,235.0,1567.0,1133.0,228.0,127.0,108.0,41.0,0.0,1075325.0,420472.0,371510.0,0.104,132.8,0.04,0.94,0.1,0.85,5,0.575,0.508,0.0,798055.0,5,3,0.0,0.0,929.7,0.146,164.0,22.4,2.0,0
2021-10-04,US,AK,2,iso1:us#iso2:us-ak,117099.0,561.0,168958.0,3008921.0,235.0,1374.0,979.0,196.0,123.0,103.0,38.0,2232.0,1075325.0,421324.0,372407.0,0.106,121.3,0.05,0.93,0.1,0.84,5,0.576,0.509,1.0,803283.0,5,3,0.0,0.0,849.2,0.143,163.0,22.3,2.0,1
2021-10-05,US,AK,2,iso1:us#iso2:us-ak,117953.0,564.0,170098.0,3018646.0,235.0,1388.0,1007.0,186.0,128.0,101.0,36.0,854.0,1077805.0,421543.0,372563.0,0.108,124.6,0.05,0.93,0.1,0.79,5,0.576,0.509,3.0,804032.0,5,3,0.0,0.0,872.3,0.134,155.0,21.2,2.0,1
2021-10-06,US,AK,2,iso1:us#iso2:us-ak,118809.0,567.0,171421.0,3028517.0,235.0,1597.0,1161.0,200.0,127.0,104.0,29.0,856.0,1079085.0,421985.0,372950.0,0.11,121.9,0.05,0.92,0.1,0.82,5,0.577,0.51,3.0,805975.0,5,3,0.0,0.0,853.1,0.125,160.0,21.9,2.0,1
2021-10-07,US,AK,2,iso1:us#iso2:us-ak,119662.0,572.0,172633.0,3037840.0,235.0,1600.0,1161.0,199.0,130.0,115.0,37.0,853.0,1083215.0,422424.0,373411.0,0.113,113.8,0.06,0.92,0.1,0.88,5,0.577,0.51,5.0,807903.0,5,3,0.0,0.0,796.5,0.124,158.0,21.6,2.0,1
2021-10-08,US,AK,2,iso1:us#iso2:us-ak,120496.0,574.0,173565.0,3045063.0,235.0,1587.0,1148.0,198.0,134.0,116.0,37.0,834.0,1089275.0,423085.0,373950.0,0.115,109.9,0.06,0.92,0.1,0.87,5,0.578,0.511,2.0,810238.0,5,3,0.0,0.0,769.5,0.125,157.0,21.5,2.0,1
2021-10-09,US,AK,2,iso1:us#iso2:us-ak,120496.0,574.0,174187.0,3048617.0,235.0,1567.0,1156.0,189.0,134.0,109.0,35.0,0.0,1093025.0,423561.0,374363.0,0.118,113.4,0.06,0.93,0.1,0.81,5,0.579,0.512,0.0,812327.0,5,3,0.0,0.0,794.0,0.121,148.0,20.2,2.0,1
2021-10-10,US,AK,2,iso1:us#iso2:us-ak,120496.0,574.0,174762.0,3052760.0,235.0,1586.0,1212.0,201.0,131.0,107.0,29.0,0.0,1093025.0,423599.0,374378.0,0.117,116.9,0.06,0.93,0.1,0.82,5,0.579,0.512,0.0,812345.0,5,3,0.0,0.0,818.5,0.127,155.0,21.2,2.0,1
2021-10-11,US,AK,2,iso1:us#iso2:us-ak,123266.0,578.0,175992.0,3061875.0,235.0,1394.0,1030.0,191.0,130.0,108.0,30.0,2770.0,1093025.0,424422.0,375165.0,0.117,120.4,0.05,0.93,0.1,0.83,5,0.58,0.513,4.0,816717.0,5,3,0.0,0.0,843.0,0.137,161.0,22.0,2.0,1
2021-10-12,US,AK,2,iso1:us#iso2:us-ak,123716.0,594.0,177265.0,3071317.0,235.0,1402.0,1085.0,201.0,130.0,111.0,32.0,450.0,1094005.0,424544.0,375260.0,0.12,112.5,0.06,0.94,0.1,0.85,5,0.58,0.513,16.0,817091.0,5,3,0.0,0.0,787.8,0.143,172.0,23.5,2.0,1
2021-10-13,US,AK,2,iso1:us#iso2:us-ak,124942.0,594.0,178349.0,3080178.0,235.0,1602.0,1229.0,225.0,130.0,109.0,35.0,1226.0,1095895.0,424831.0,375482.0,0.118,119.8,0.05,0.94,0.1,0.84,5,0.581,0.513,0.0,818386.0,5,3,0.0,0.0,838.4,0.14,177.0,24.2,2.0,0
2021-10-14,US,AK,2,iso1:us#iso2:us-ak,125909.0,596.0,179418.0,3087622.0,235.0,1599.0,1198.0,216.0,134.0,108.0,32.0,967.0,1097095.0,425519.0,376113.0,0.12,122.0,0.05,0.94,0.1,0.81,5,0.582,0.514,2.0,820703.0,5,3,0.0,0.0,853.9,0.135,179.0,24.5,2.0,0
2021-10-15,US,AK,2,iso1:us#iso2:us-ak,126893.0,599.0,180466.0,3094833.0,235.0,1596.0,1173.0,221.0,132.0,99.0,33.0,984.0,1108945.0,426234.0,376935.0,0.122,124.9,0.05,0.94,0.1,0.75,5,0.583,0.515,3.0,823566.0,5,3,0.0,0.0,874.5,0.138,182.0,24.9,2.0,0
2021-10-16,US,AK,2,iso1:us#iso2:us-ak,126893.0,599.0,180970.0,3098176.0,235.0,1586.0,1152.0,222.0,133.0,111.0,38.0,0.0,1110405.0,426807.0,377834.0,0.12,120.7,0.05,0.94,0.1,0.83,5,0.583,0.516,0.0,827164.0,5,3,0.0,0.0,844.6,0.14,188.0,25.7,2.0,0
2021-10-17,US,AK,2,iso1:us#iso2:us-ak,126893.0,599.0,181472.0,3101719.0,235.0,1598.0,1167.0,221.0,133.0,117.0,38.0,0.0,1109985.0,426843.0,377858.0,0.121,116.4,0.05,0.94,0.1,0.88,5,0.583,0.517,0.0,827193.0,5,3,0.0,0.0,814.8,0.138,181.0,24.7,2.0,0
2021-10-18,US,AK,2,iso1:us#iso2:us-ak,126893.0,599.0,182811.0,3112117.0,235.0,1429.0,1070.0,213.0,134.0,117.0,39.0,0.0,1109985.0,426867.0,377866.0,0.12,112.1,0.09,0.94,0.1,0.87,5,0.584,0.517,0.0,827197.0,5,3,0.0,0.0,784.9,0.149,184.0,25.2,2.0,1
2021-10-19,US,AK,2,iso1:us#iso2:us-ak,129713.0,665.0,183880.0,3121359.0,235.0,1439.0,1084.0,206.0,130.0,111.0,41.0,2820.0,1111295.0,428813.0,380362.0,0.117,117.1,0.05,0.94,0.1,0.85,5,0.586,0.52,66.0,844953.0,5,3,0.0,0.0,819.8,0.143,176.0,24.1,2.0,0
2021-10-20,US,AK,2,iso1:us#iso2:us-ak,130527.0,673.0,184941.0,3129849.0,235.0,1625.0,1242.0,240.0,133.0,114.0,43.0,814.0,1120305.0,428865.0,380397.0,0.117,109.1,0.06,0.94,0.1,0.86,5,0.586,0.52,8.0,845003.0,5,3,35701.0,0.049,763.5,0.148,182.0,24.9,2.0,0
2021-10-21,US,AK,2,iso1:us#iso2:us-ak,131547.0,674.0,185808.0,3137035.0,235.0,1622.0,1238.0,231.0,129.0,113.0,44.0,1020.0,1125115.0,429352.0,380783.0,0.115,110.1,0.06,0.93,0.1,0.88,5,0.587,0.521,1.0,847207.0,5,3,37109.0,0.051,770.7,0.142,182.0,24.9,2.0,0
2021-10-22,US,AK,2,iso1:us#iso2:us-ak,132393.0,680.0,186604.0,3144148.0,235.0,1605.0,1207.0,234.0,127.0,107.0,46.0,846.0,1128425.0,430458.0,381595.0,0.111,107.4,0.06,0.93,0.1,0.84,5,0.588,0.522,6.0,849541.0,5,3,38499.0,0.053,751.8,0.146,180.0,24.6,2.0,1
2021-10-23,US,AK,2,iso1:us#iso2:us-ak,132393.0,680.0,187053.0,3147469.0,235.0,1594.0,1187.0,236.0,123.0,113.0,50.0,0.0,1131045.0,431007.0,382206.0,0.11,104.5,0.06,0.92,0.1,0.92,5,0.589,0.522,0.0,852106.0,5,3,39974.0,0.055,731.4,0.148,183.0,25.0,2.0,0
2021-10-24,US,AK,2,iso1:us#iso2:us-ak,132393.0,680.0,187543.0,3151560.0,235.0,1578.0,1172.0,245.0,130.0,108.0,49.0,0.0,1130625.0,431503.0,382736.0,0.109,101.6,0.06,0.92,0.1,0.83,5,0.59,0.523,0.0,854656.0,5,3,41549.0,0.057,710.9,0.155,189.0,25.8,2.0,1
2021-10-25,US,AK,2,iso1:us#iso2:us-ak,134059.0,685.0,188729.0,3161688.0,235.0,1398.0,1062.0,234.0,129.0,107.0,50.0,1666.0,1130765.0,431835.0,383032.0,0.107,98.6,0.05,0.91,0.1,0.83,5,0.59,0.524,5.0,856505.0,5,3,42857.0,0.059,690.5,0.167,193.0,26.4,2.0,0
2021-10-26,US,AK,2,iso1:us#iso2:us-ak,134802.0,696.0,189639.0,3170243.0,235.0,1421.0,1092.0,235.0,129.0,107.0,48.0,743.0,1134615.0,432116.0,383246.0,0.105,99.4,0.06,0.91,0.1,0.83,5,0.591,0.524,11.0,857746.0,5,3,43704.0,0.06,695.7,0.165,203.0,27.7,2.0,0
2021-10-27,US,AK,2,iso1:us#iso2:us-ak,135362.0,698.0,190460.0,3178640.0,235.0,1610.0,1224.0,237.0,130.0,113.0,50.0,560.0,1135685.0,432619.0,383673.0,0.102,94.4,0.07,0.9,0.1,0.87,5,0.591,0.524,2.0,860049.0,5,3,45181.0,0.062,660.9,0.147,187.0,25.6,2.0,1
2021-10-28,US,AK,2,iso1:us#iso2:us-ak,136171.0,703.0,191185.0,3185524.0,235.0,1616.0,1219.0,234.0,128.0,106.0,47.0,809.0,1140925.0,433303.0,384105.0,0.1,90.3,0.07,0.9,0.1,0.83,5,0.592,0.525,5.0,863531.0,5,3,47708.0,0.065,632.1,0.145,187.0,25.6,2.0,1
2021-10-29,US,AK,2,iso1:us#iso2:us-ak,136975.0,707.0,191904.0,3192751.0,235.0,1620.0,1213.0,218.0,123.0,102.0,42.0,804.0,1153055.0,434005.0,384597.0,0.098,89.5,0.07,0.89,0.1,0.83,5,0.593,0.526,4.0,867221.0,5,3,50340.0,0.069,626.3,0.135,183.0,25.0,2.0,1
2021-10-30,US,AK,2,iso1:us#iso2:us-ak,136975.0,707.0,192303.0,3195936.0,235.0,1587.0,1136.0,199.0,129.0,108.0,43.0,0.0,1155265.0,434722.0,385083.0,0.098,88.6,0.07,0.89,0.1,0.84,5,0.594,0.526,0.0,871548.0,5,3,53629.0,0.073,620.1,0.125,174.0,23.8,2.0,1
2021-10-31,US,AK,2,iso1:us#iso2:us-ak,136975.0,707.0,192743.0,3199397.0,235.0,1585.0,1142.0,203.0,127.0,100.0,44.0,0.0,1155005.0,434826.0,385131.0,0.098,87.7,0.07,0.88,0.1,0.79,5,0.594,0.526,0.0,871621.0,5,3,53675.0,0.073,613.8,0.128,167.0,22.8,2.0,1
2021-11-01,US,AK,2,iso1:us#iso2:us-ak,138503.0,710.0,193786.0,3209994.0,235.0,1412.0,1035.0,194.0,123.0,100.0,47.0,1528.0,1155005.0,435696.0,385778.0,0.095,86.8,0.07,0.88,0.1,0.81,5,0.596,0.527,3.0,877941.0,5,3,58491.0,0.08,607.5,0.137,157.0,21.5,2.0,1
2021-11-02,US,AK,2,iso1:us#iso2:us-ak,138996.0,716.0,194506.0,3219449.0,235.0,1420.0,1052.0,184.0,128.0,99.0,40.0,493.0,1182405.0,436014.0,385953.0,0.09,81.9,0.08,0.88,0.1,0.77,5,0.596,0.528,6.0,879394.0,5,3,59556.0,0.081,573.3,0.13,142.0,19.4,2.0,1
2021-11-03,US,AK,2,iso1:us#iso2:us-ak,139668.0,719.0,195205.0,3227492.0,235.0,1609.0,1177.0,174.0,125.0,102.0,37.0,672.0,1198225.0,436091.0,385982.0,0.089,84.1,0.08,0.87,0.1,0.82,5,0.596,0.528,3.0,879430.0,5,3,59599.0,0.081,588.6,0.108,135.0,18.5,2.0,1
2021-11-04,US,AK,2,iso1:us#iso2:us-ak,140319.0,722.0,195857.0,3234592.0,235.0,1614.0,1194.0,164.0,126.0,96.0,38.0,651.0,1205905.0,436276.0,386038.0,0.087,81.0,0.08,0.87,0.1,0.76,5,0.596,0.528,3.0,879619.0,5,3,59695.0,0.082,567.0,0.102,132.0,18.0,2.0,1
2021-11-05,US,AK,2,iso1:us#iso2:us-ak,141182.0,723.0,196469.0,3241482.0,235.0,1595.0,1145.0,155.0,125.0,98.0,32.0,863.0,1213025.0,437494.0,387028.0,0.086,82.2,0.08,0.87,0.1,0.78,5,0.598,0.529,1.0,887652.0,5,3,65533.0,0.09,575.1,0.097,124.0,17.0,2.0,1
2021-11-06,US,AK,2,iso1:us#iso2:us-ak,141182.0,723.0,196773.0,3244681.0,235.0,1571.0,1098.0,146.0,128.0,97.0,29.0,0.0,1212765.0,438100.0,387463.0,0.084,80.9,0.08,0.87,0.1,0.76,5,0.599,0.53,0.0,891150.0,5,3,68132.0,0.093,566.5,0.093,120.0,16.4,2.0,1
2021-11-07,US,AK,2,iso1:us#iso2:us-ak,141182.0,723.0,197092.0,3248568.0,235.0,1580.0,1095.0,144.0,126.0,97.0,26.0,0.0,1213565.0,438180.0,387489.0,0.081,79.7,0.08,0.86,0.1,0.77,5,0.599,0.53,0.0,891194.0,5,3,68161.0,0.093,557.9,0.091,127.0,17.4,2.0,1
